"user_id","age","sex","ethnicity","lab","country","trait","stim_id","rating"
"4178",9070,"28","m","NA","MEX_002","MX","aggressive","WF-208",5
"4179",9070,"28","m","NA","MEX_002","MX","aggressive","WF-210",5
"4180",9070,"28","m","NA","MEX_002","MX","aggressive","WF-211",8
"4181",9070,"28","m","NA","MEX_002","MX","aggressive","WF-215",7
"4182",9070,"28","m","NA","MEX_002","MX","aggressive","WF-220",8
"4183",9070,"28","m","NA","MEX_002","MX","aggressive","WF-226",5
"4184",9070,"28","m","NA","MEX_002","MX","aggressive","WF-242",6
"4185",9070,"28","m","NA","MEX_002","MX","aggressive","WF-252",7
"4186",9070,"28","m","NA","MEX_002","MX","aggressive","WM-003",7
"4187",9070,"28","m","NA","MEX_002","MX","aggressive","WM-009",5
"4188",9070,"28","m","NA","MEX_002","MX","aggressive","WM-016",8
"4189",9070,"28","m","NA","MEX_002","MX","aggressive","WM-039",6
"4190",9070,"28","m","NA","MEX_002","MX","aggressive","WM-211",8
"4191",9070,"28","m","NA","MEX_002","MX","aggressive","WM-213",6
"4192",9070,"28","m","NA","MEX_002","MX","aggressive","WM-216",8
"4193",9070,"28","m","NA","MEX_002","MX","aggressive","WM-217",5
"4194",9070,"28","m","NA","MEX_002","MX","aggressive","WM-229",7
"4195",9070,"28","m","NA","MEX_002","MX","aggressive","WM-236",5
"4196",9070,"28","m","NA","MEX_002","MX","aggressive","WM-237",7
"4197",9070,"28","m","NA","MEX_002","MX","aggressive","WM-242",8
"4198",9070,"28","m","NA","MEX_002","MX","aggressive","WM-243",8
"4199",9070,"28","m","NA","MEX_002","MX","aggressive","WM-244",5
"4200",9070,"28","m","NA","MEX_002","MX","aggressive","WM-256",6
"4201",9071,"38","m","NA","MEX_002","MX","dominant","AF-203",3
"4202",9071,"38","m","NA","MEX_002","MX","dominant","AF-204",2
"4203",9071,"38","m","NA","MEX_002","MX","dominant","AF-205",2
"4204",9071,"38","m","NA","MEX_002","MX","dominant","AF-209",2
"4205",9071,"38","m","NA","MEX_002","MX","dominant","AF-211",3
"4206",9071,"38","m","NA","MEX_002","MX","dominant","AF-212",3
"4207",9071,"38","m","NA","MEX_002","MX","dominant","AF-222",2
"4208",9071,"38","m","NA","MEX_002","MX","dominant","AF-224",1
"4209",9071,"38","m","NA","MEX_002","MX","dominant","AF-228",8
"4210",9071,"38","m","NA","MEX_002","MX","dominant","AF-229",8
"4211",9071,"38","m","NA","MEX_002","MX","dominant","AF-230",3
"4212",9071,"38","m","NA","MEX_002","MX","dominant","AF-245",2
"4213",9071,"38","m","NA","MEX_002","MX","dominant","AF-248",3
"4214",9071,"38","m","NA","MEX_002","MX","dominant","AF-250",2
"4215",9071,"38","m","NA","MEX_002","MX","dominant","AF-255",2
"4216",9071,"38","m","NA","MEX_002","MX","dominant","AM-201",8
"4217",9071,"38","m","NA","MEX_002","MX","dominant","AM-202",2
"4218",9071,"38","m","NA","MEX_002","MX","dominant","AM-204",2
"4219",9071,"38","m","NA","MEX_002","MX","dominant","AM-205",6
"4220",9071,"38","m","NA","MEX_002","MX","dominant","AM-209",3
"4221",9071,"38","m","NA","MEX_002","MX","dominant","AM-210",6
"4222",9071,"38","m","NA","MEX_002","MX","dominant","AM-211",7
"4223",9071,"38","m","NA","MEX_002","MX","dominant","AM-225",2
"4224",9071,"38","m","NA","MEX_002","MX","dominant","AM-229",3
"4225",9071,"38","m","NA","MEX_002","MX","dominant","AM-231",2
"4226",9071,"38","m","NA","MEX_002","MX","dominant","AM-237",7
"4227",9071,"38","m","NA","MEX_002","MX","dominant","AM-238",3
"4228",9071,"38","m","NA","MEX_002","MX","dominant","AM-243",2
"4229",9071,"38","m","NA","MEX_002","MX","dominant","AM-246",1
"4230",9071,"38","m","NA","MEX_002","MX","dominant","AM-250",2
"4231",9071,"38","m","NA","MEX_002","MX","dominant","BF-003",1
"4232",9071,"38","m","NA","MEX_002","MX","dominant","BF-004",3
"4233",9071,"38","m","NA","MEX_002","MX","dominant","BF-005",6
"4234",9071,"38","m","NA","MEX_002","MX","dominant","BF-007",2
"4235",9071,"38","m","NA","MEX_002","MX","dominant","BF-008",2
"4236",9071,"38","m","NA","MEX_002","MX","dominant","BF-018",2
"4237",9071,"38","m","NA","MEX_002","MX","dominant","BF-020",1
"4238",9071,"38","m","NA","MEX_002","MX","dominant","BF-035",4
"4239",9071,"38","m","NA","MEX_002","MX","dominant","BF-047",2
"4240",9071,"38","m","NA","MEX_002","MX","dominant","BF-201",7
"4241",9071,"38","m","NA","MEX_002","MX","dominant","BF-210",6
"4242",9071,"38","m","NA","MEX_002","MX","dominant","BF-241",2
"4243",9071,"38","m","NA","MEX_002","MX","dominant","BF-244",3
"4244",9071,"38","m","NA","MEX_002","MX","dominant","BF-247",3
"4245",9071,"38","m","NA","MEX_002","MX","dominant","BF-250",3
"4246",9071,"38","m","NA","MEX_002","MX","dominant","BM-002",6
"4247",9071,"38","m","NA","MEX_002","MX","dominant","BM-017",2
"4248",9071,"38","m","NA","MEX_002","MX","dominant","BM-027",2
"4249",9071,"38","m","NA","MEX_002","MX","dominant","BM-030",5
"4250",9071,"38","m","NA","MEX_002","MX","dominant","BM-032",3
"4251",9071,"38","m","NA","MEX_002","MX","dominant","BM-040",2
"4252",9071,"38","m","NA","MEX_002","MX","dominant","BM-202",1
"4253",9071,"38","m","NA","MEX_002","MX","dominant","BM-210",3
"4254",9071,"38","m","NA","MEX_002","MX","dominant","BM-211",2
"4255",9071,"38","m","NA","MEX_002","MX","dominant","BM-219",2
"4256",9071,"38","m","NA","MEX_002","MX","dominant","BM-226",7
"4257",9071,"38","m","NA","MEX_002","MX","dominant","BM-227",6
"4258",9071,"38","m","NA","MEX_002","MX","dominant","BM-238",1
"4259",9071,"38","m","NA","MEX_002","MX","dominant","BM-250",7
"4260",9071,"38","m","NA","MEX_002","MX","dominant","BM-253",2
"4261",9071,"38","m","NA","MEX_002","MX","dominant","LF-202",2
"4262",9071,"38","m","NA","MEX_002","MX","dominant","LF-206",4
"4263",9071,"38","m","NA","MEX_002","MX","dominant","LF-208",3
"4264",9071,"38","m","NA","MEX_002","MX","dominant","LF-209",3
"4265",9071,"38","m","NA","MEX_002","MX","dominant","LF-210",2
"4266",9071,"38","m","NA","MEX_002","MX","dominant","LF-213",3
"4267",9071,"38","m","NA","MEX_002","MX","dominant","LF-216",3
"4268",9071,"38","m","NA","MEX_002","MX","dominant","LF-219",7
"4269",9071,"38","m","NA","MEX_002","MX","dominant","LF-220",3
"4270",9071,"38","m","NA","MEX_002","MX","dominant","LF-226",7
"4271",9071,"38","m","NA","MEX_002","MX","dominant","LF-228",7
"4272",9071,"38","m","NA","MEX_002","MX","dominant","LF-235",2
"4273",9071,"38","m","NA","MEX_002","MX","dominant","LF-241",5
"4274",9071,"38","m","NA","MEX_002","MX","dominant","LF-253",3
"4275",9071,"38","m","NA","MEX_002","MX","dominant","LF-254",3
"4276",9071,"38","m","NA","MEX_002","MX","dominant","LM-207",2
"4277",9071,"38","m","NA","MEX_002","MX","dominant","LM-210",7
"4278",9071,"38","m","NA","MEX_002","MX","dominant","LM-211",2
"4279",9071,"38","m","NA","MEX_002","MX","dominant","LM-214",7
"4280",9071,"38","m","NA","MEX_002","MX","dominant","LM-217",2
"4281",9071,"38","m","NA","MEX_002","MX","dominant","LM-219",1
"4282",9071,"38","m","NA","MEX_002","MX","dominant","LM-224",9
"4283",9071,"38","m","NA","MEX_002","MX","dominant","LM-227",7
"4284",9071,"38","m","NA","MEX_002","MX","dominant","LM-231",8
"4285",9071,"38","m","NA","MEX_002","MX","dominant","LM-241",3
"4286",9071,"38","m","NA","MEX_002","MX","dominant","LM-243",3
"4287",9071,"38","m","NA","MEX_002","MX","dominant","LM-247",3
"4288",9071,"38","m","NA","MEX_002","MX","dominant","LM-250",1
"4289",9071,"38","m","NA","MEX_002","MX","dominant","LM-251",2
"4290",9071,"38","m","NA","MEX_002","MX","dominant","LM-252",2
"4291",9071,"38","m","NA","MEX_002","MX","dominant","WF-007",8
"4292",9071,"38","m","NA","MEX_002","MX","dominant","WF-012",8
"4293",9071,"38","m","NA","MEX_002","MX","dominant","WF-015",3
"4294",9071,"38","m","NA","MEX_002","MX","dominant","WF-020",8
"4295",9071,"38","m","NA","MEX_002","MX","dominant","WF-030",1
"4296",9071,"38","m","NA","MEX_002","MX","dominant","WF-031",8
"4297",9071,"38","m","NA","MEX_002","MX","dominant","WF-205",7
"4298",9071,"38","m","NA","MEX_002","MX","dominant","WF-208",3
"4299",9071,"38","m","NA","MEX_002","MX","dominant","WF-210",8
"4300",9071,"38","m","NA","MEX_002","MX","dominant","WF-211",7
"4301",9071,"38","m","NA","MEX_002","MX","dominant","WF-215",2
"4302",9071,"38","m","NA","MEX_002","MX","dominant","WF-220",2
"4303",9071,"38","m","NA","MEX_002","MX","dominant","WF-226",6
"4304",9071,"38","m","NA","MEX_002","MX","dominant","WF-242",8
"4305",9071,"38","m","NA","MEX_002","MX","dominant","WF-252",7
"4306",9071,"38","m","NA","MEX_002","MX","dominant","WM-003",2
"4307",9071,"38","m","NA","MEX_002","MX","dominant","WM-009",7
"4308",9071,"38","m","NA","MEX_002","MX","dominant","WM-016",7
"4309",9071,"38","m","NA","MEX_002","MX","dominant","WM-039",2
"4310",9071,"38","m","NA","MEX_002","MX","dominant","WM-211",8
"4311",9071,"38","m","NA","MEX_002","MX","dominant","WM-213",6
"4312",9071,"38","m","NA","MEX_002","MX","dominant","WM-216",3
"4313",9071,"38","m","NA","MEX_002","MX","dominant","WM-217",7
"4314",9071,"38","m","NA","MEX_002","MX","dominant","WM-229",7
"4315",9071,"38","m","NA","MEX_002","MX","dominant","WM-236",4
"4316",9071,"38","m","NA","MEX_002","MX","dominant","WM-237",8
"4317",9071,"38","m","NA","MEX_002","MX","dominant","WM-242",4
"4318",9071,"38","m","NA","MEX_002","MX","dominant","WM-243",8
"4319",9071,"38","m","NA","MEX_002","MX","dominant","WM-244",6
"4320",9071,"38","m","NA","MEX_002","MX","dominant","WM-256",7
"4321",9081,"34","m","NA","MEX_002","MX","responsible","AF-203",2
"4322",9081,"34","m","NA","MEX_002","MX","responsible","AF-204",3
"4323",9081,"34","m","NA","MEX_002","MX","responsible","AF-205",3
"4324",9081,"34","m","NA","MEX_002","MX","responsible","AF-209",2
"4325",9081,"34","m","NA","MEX_002","MX","responsible","AF-211",2
"4326",9081,"34","m","NA","MEX_002","MX","responsible","AF-212",2
"4327",9081,"34","m","NA","MEX_002","MX","responsible","AF-222",2
"4328",9081,"34","m","NA","MEX_002","MX","responsible","AF-224",3
"4329",9081,"34","m","NA","MEX_002","MX","responsible","AF-228",4
"4330",9081,"34","m","NA","MEX_002","MX","responsible","AF-229",3
"4331",9081,"34","m","NA","MEX_002","MX","responsible","AF-230",3
"4332",9081,"34","m","NA","MEX_002","MX","responsible","AF-245",2
"4333",9081,"34","m","NA","MEX_002","MX","responsible","AF-248",1
"4334",9081,"34","m","NA","MEX_002","MX","responsible","AF-250",4
"4335",9081,"34","m","NA","MEX_002","MX","responsible","AF-255",3
"4336",9081,"34","m","NA","MEX_002","MX","responsible","AM-201",3
"4337",9081,"34","m","NA","MEX_002","MX","responsible","AM-202",2
"4338",9081,"34","m","NA","MEX_002","MX","responsible","AM-204",3
"4339",9081,"34","m","NA","MEX_002","MX","responsible","AM-205",1
"4340",9081,"34","m","NA","MEX_002","MX","responsible","AM-209",3
"4341",9081,"34","m","NA","MEX_002","MX","responsible","AM-210",2
"4342",9081,"34","m","NA","MEX_002","MX","responsible","AM-211",4
"4343",9081,"34","m","NA","MEX_002","MX","responsible","AM-225",5
"4344",9081,"34","m","NA","MEX_002","MX","responsible","AM-229",3
"4345",9081,"34","m","NA","MEX_002","MX","responsible","AM-231",2
"4346",9081,"34","m","NA","MEX_002","MX","responsible","AM-237",3
"4347",9081,"34","m","NA","MEX_002","MX","responsible","AM-238",3
"4348",9081,"34","m","NA","MEX_002","MX","responsible","AM-243",3
"4349",9081,"34","m","NA","MEX_002","MX","responsible","AM-246",2
"4350",9081,"34","m","NA","MEX_002","MX","responsible","AM-250",1
"4351",9081,"34","m","NA","MEX_002","MX","responsible","BF-003",1
"4352",9081,"34","m","NA","MEX_002","MX","responsible","BF-004",4
"4353",9081,"34","m","NA","MEX_002","MX","responsible","BF-005",4
"4354",9081,"34","m","NA","MEX_002","MX","responsible","BF-007",3
"4355",9081,"34","m","NA","MEX_002","MX","responsible","BF-008",3
"4356",9081,"34","m","NA","MEX_002","MX","responsible","BF-018",2
"4357",9081,"34","m","NA","MEX_002","MX","responsible","BF-020",2
"4358",9081,"34","m","NA","MEX_002","MX","responsible","BF-035",2
"4359",9081,"34","m","NA","MEX_002","MX","responsible","BF-047",4
"4360",9081,"34","m","NA","MEX_002","MX","responsible","BF-201",5
"4361",9081,"34","m","NA","MEX_002","MX","responsible","BF-210",2
"4362",9081,"34","m","NA","MEX_002","MX","responsible","BF-241",2
"4363",9081,"34","m","NA","MEX_002","MX","responsible","BF-244",4
"4364",9081,"34","m","NA","MEX_002","MX","responsible","BF-247",2
"4365",9081,"34","m","NA","MEX_002","MX","responsible","BF-250",1
"4366",9081,"34","m","NA","MEX_002","MX","responsible","BM-002",3
"4367",9081,"34","m","NA","MEX_002","MX","responsible","BM-017",4
"4368",9081,"34","m","NA","MEX_002","MX","responsible","BM-027",3
"4369",9081,"34","m","NA","MEX_002","MX","responsible","BM-030",4
"4370",9081,"34","m","NA","MEX_002","MX","responsible","BM-032",4
"4371",9081,"34","m","NA","MEX_002","MX","responsible","BM-040",3
"4372",9081,"34","m","NA","MEX_002","MX","responsible","BM-202",2
"4373",9081,"34","m","NA","MEX_002","MX","responsible","BM-210",3
"4374",9081,"34","m","NA","MEX_002","MX","responsible","BM-211",2
"4375",9081,"34","m","NA","MEX_002","MX","responsible","BM-219",4
"4376",9081,"34","m","NA","MEX_002","MX","responsible","BM-226",2
"4377",9081,"34","m","NA","MEX_002","MX","responsible","BM-227",3
"4378",9081,"34","m","NA","MEX_002","MX","responsible","BM-238",3
"4379",9081,"34","m","NA","MEX_002","MX","responsible","BM-250",2
"4380",9081,"34","m","NA","MEX_002","MX","responsible","BM-253",4
"4381",9081,"34","m","NA","MEX_002","MX","responsible","LF-202",7
"4382",9081,"34","m","NA","MEX_002","MX","responsible","LF-206",7
"4383",9081,"34","m","NA","MEX_002","MX","responsible","LF-208",7
"4384",9081,"34","m","NA","MEX_002","MX","responsible","LF-209",4
"4385",9081,"34","m","NA","MEX_002","MX","responsible","LF-210",9
"4386",9081,"34","m","NA","MEX_002","MX","responsible","LF-213",3
"4387",9081,"34","m","NA","MEX_002","MX","responsible","LF-216",7
"4388",9081,"34","m","NA","MEX_002","MX","responsible","LF-219",5
"4389",9081,"34","m","NA","MEX_002","MX","responsible","LF-220",3
"4390",9081,"34","m","NA","MEX_002","MX","responsible","LF-226",1
"4391",9081,"34","m","NA","MEX_002","MX","responsible","LF-228",3
"4392",9081,"34","m","NA","MEX_002","MX","responsible","LF-235",2
"4393",9081,"34","m","NA","MEX_002","MX","responsible","LF-241",3
"4394",9081,"34","m","NA","MEX_002","MX","responsible","LF-253",4
"4395",9081,"34","m","NA","MEX_002","MX","responsible","LF-254",3
"4396",9081,"34","m","NA","MEX_002","MX","responsible","LM-207",7
"4397",9081,"34","m","NA","MEX_002","MX","responsible","LM-210",2
"4398",9081,"34","m","NA","MEX_002","MX","responsible","LM-211",2
"4399",9081,"34","m","NA","MEX_002","MX","responsible","LM-214",2
"4400",9081,"34","m","NA","MEX_002","MX","responsible","LM-217",3
"4401",9081,"34","m","NA","MEX_002","MX","responsible","LM-219",2
"4402",9081,"34","m","NA","MEX_002","MX","responsible","LM-224",3
"4403",9081,"34","m","NA","MEX_002","MX","responsible","LM-227",3
"4404",9081,"34","m","NA","MEX_002","MX","responsible","LM-231",9
"4405",9081,"34","m","NA","MEX_002","MX","responsible","LM-241",4
"4406",9081,"34","m","NA","MEX_002","MX","responsible","LM-243",1
"4407",9081,"34","m","NA","MEX_002","MX","responsible","LM-247",5
"4408",9081,"34","m","NA","MEX_002","MX","responsible","LM-250",7
"4409",9081,"34","m","NA","MEX_002","MX","responsible","LM-251",4
"4410",9081,"34","m","NA","MEX_002","MX","responsible","LM-252",6
"4411",9081,"34","m","NA","MEX_002","MX","responsible","WF-007",1
"4412",9081,"34","m","NA","MEX_002","MX","responsible","WF-012",6
"4413",9081,"34","m","NA","MEX_002","MX","responsible","WF-015",6
"4414",9081,"34","m","NA","MEX_002","MX","responsible","WF-020",6
"4415",9081,"34","m","NA","MEX_002","MX","responsible","WF-030",7
"4416",9081,"34","m","NA","MEX_002","MX","responsible","WF-031",4
"4417",9081,"34","m","NA","MEX_002","MX","responsible","WF-205",7
"4418",9081,"34","m","NA","MEX_002","MX","responsible","WF-208",7
"4419",9081,"34","m","NA","MEX_002","MX","responsible","WF-210",3
"4420",9081,"34","m","NA","MEX_002","MX","responsible","WF-211",8
"4421",9081,"34","m","NA","MEX_002","MX","responsible","WF-215",2
"4422",9081,"34","m","NA","MEX_002","MX","responsible","WF-220",6
"4423",9081,"34","m","NA","MEX_002","MX","responsible","WF-226",7
"4424",9081,"34","m","NA","MEX_002","MX","responsible","WF-242",4
"4425",9081,"34","m","NA","MEX_002","MX","responsible","WF-252",7
"4426",9081,"34","m","NA","MEX_002","MX","responsible","WM-003",9
"4427",9081,"34","m","NA","MEX_002","MX","responsible","WM-009",2
"4428",9081,"34","m","NA","MEX_002","MX","responsible","WM-016",8
"4429",9081,"34","m","NA","MEX_002","MX","responsible","WM-039",7
"4430",9081,"34","m","NA","MEX_002","MX","responsible","WM-211",7
"4431",9081,"34","m","NA","MEX_002","MX","responsible","WM-213",8
"4432",9081,"34","m","NA","MEX_002","MX","responsible","WM-216",7
"4433",9081,"34","m","NA","MEX_002","MX","responsible","WM-217",8
"4434",9081,"34","m","NA","MEX_002","MX","responsible","WM-229",8
"4435",9081,"34","m","NA","MEX_002","MX","responsible","WM-236",7
"4436",9081,"34","m","NA","MEX_002","MX","responsible","WM-237",7
"4437",9081,"34","m","NA","MEX_002","MX","responsible","WM-242",8
"4438",9081,"34","m","NA","MEX_002","MX","responsible","WM-243",8
"4439",9081,"34","m","NA","MEX_002","MX","responsible","WM-244",4
"4440",9081,"34","m","NA","MEX_002","MX","responsible","WM-256",3
"4441",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AF-203",5.5
"4442",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AF-204",3
"4443",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AF-205",2.5
"4444",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AF-209",3
"4445",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AF-211",2.5
"4446",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AF-212",3.5
"4447",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AF-222",7.5
"4448",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AF-224",4.5
"4449",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AF-228",7.5
"4450",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AF-229",6
"4451",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AF-230",5.5
"4452",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AF-245",5.5
"4453",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AF-248",5
"4454",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AF-250",6
"4455",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AF-255",2
"4456",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AM-201",8.5
"4457",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AM-202",6
"4458",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AM-204",2
"4459",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AM-205",8
"4460",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AM-209",5
"4461",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AM-210",8.5
"4462",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AM-211",5.5
"4463",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AM-225",4.5
"4464",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AM-229",2.5
"4465",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AM-231",6
"4466",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AM-237",4
"4467",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AM-238",9
"4468",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AM-243",2.5
"4469",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AM-246",2.5
"4470",9082,"22","f","Mexicana","MEX_002","MX","intelligent","AM-250",3
"4471",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BF-003",8
"4472",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BF-004",6.5
"4473",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BF-005",3.5
"4474",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BF-007",5.5
"4475",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BF-008",6.5
"4476",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BF-018",7
"4477",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BF-020",7
"4478",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BF-035",6
"4479",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BF-047",5
"4480",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BF-201",2
"4481",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BF-210",5
"4482",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BF-241",5.5
"4483",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BF-244",8.5
"4484",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BF-247",5.5
"4485",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BF-250",4.5
"4486",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BM-002",6
"4487",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BM-017",5
"4488",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BM-027",6.5
"4489",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BM-030",6
"4490",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BM-032",7.5
"4491",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BM-040",3.5
"4492",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BM-202",5.5
"4493",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BM-210",2.5
"4494",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BM-211",2.5
"4495",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BM-219",5.5
"4496",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BM-226",3.5
"4497",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BM-227",5.5
"4498",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BM-238",5.5
"4499",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BM-250",7.5
"4500",9082,"22","f","Mexicana","MEX_002","MX","intelligent","BM-253",5.5
"4501",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LF-202",5
"4502",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LF-206",4.5
"4503",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LF-208",6.5
"4504",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LF-209",7.5
"4505",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LF-210",4.5
"4506",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LF-213",6
"4507",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LF-216",7.5
"4508",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LF-219",8.5
"4509",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LF-220",5.5
"4510",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LF-226",2
"4511",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LF-228",4
"4512",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LF-235",5.5
"4513",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LF-241",7.5
"4514",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LF-253",5
"4515",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LF-254",4.5
"4516",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LM-207",7
"4517",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LM-210",5.5
"4518",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LM-211",7.5
"4519",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LM-214",5
"4520",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LM-217",4.5
"4521",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LM-219",6.5
"4522",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LM-224",8
"4523",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LM-227",7.5
"4524",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LM-231",6
"4525",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LM-241",7.5
"4526",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LM-243",7
"4527",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LM-247",5
"4528",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LM-250",6.5
"4529",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LM-251",6.5
"4530",9082,"22","f","Mexicana","MEX_002","MX","intelligent","LM-252",7
"4531",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WF-007",5
"4532",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WF-012",4.5
"4533",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WF-015",3.5
"4534",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WF-020",7.5
"4535",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WF-030",7
"4536",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WF-031",5.5
"4537",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WF-205",4
"4538",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WF-208",7.5
"4539",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WF-210",3.5
"4540",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WF-211",8
"4541",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WF-215",7
"4542",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WF-220",4.5
"4543",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WF-226",4
"4544",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WF-242",6
"4545",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WF-252",5
"4546",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WM-003",5
"4547",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WM-009",4.5
"4548",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WM-016",2.5
"4549",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WM-039",6.5
"4550",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WM-211",3.5
"4551",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WM-213",5.5
"4552",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WM-216",6.5
"4553",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WM-217",5
"4554",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WM-229",6.5
"4555",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WM-236",3.5
"4556",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WM-237",5.5
"4557",9082,"22","f","Mexicana","MEX_002","MX","intelligent","WM-242",3.5
